 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Fordelene ved mentorordningen er, at den omfatter unge uden kompetencegivende uddannelse.
1-1	Fordelene	B-noun.attribute	fordel	NC:pdu#:--:----	
58-15	en	O	en	PI:s-uc:--:----	
58-16	450	O	450	LW:----:--:----	
58-17	-	O	-	ZH	
58-18	timers	B-noun.time|B-noun.artifact	time	NC:pig#:--:----	
58-19	-	O	-	ZH	
58-20	regel	B-noun.cognition|B-noun.TOP	regel	NC:siuc:--:----	
58-21	,	O	,	ZD	
58-22	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
58-23	vi	O	vi	PP:p-nc:--:-1n-	
58-24	også	O	også	D-:----:--:u---	
58-25	med	O	med	D-:----:--:u---	
58-26	til	O	til	T-:----:--:----	
58-27	at	O	at	UI:----:--:----	
58-28	skabe	B-verb.possession|B-verb.act|B-verb.emotion|B-verb.phenomenon	skabe	--	
58-29	en	O	en	PI:s-uc:--:----	
58-30	fattigdom	B-noun.attribute	fattigdom	NC:siuc:--:----	
58-31	,	O	,	ZD	
58-32	hvor	O	hvor	D-:----:--:u---	
58-33	mange	O	mangen	AC:p#u#:--:p---	
58-34	mennesker	B-noun.person	menneske	NC:piu#:--:----	
58-35	vil	B-verb.cognition	ville	VF:----:sa:----	
58-36	ende	B-verb.change|B-verb.phenomenon	ende	VI:----:-a:----	
58-37	fuldstændig	B-adj.all	fuldstændig	AD:----:--:p---	
58-38	uden	O	uden	D-:----:--:u---	
58-39	for	O	for	T-:----:--:----	
58-40	samfundet	B-noun.location|B-noun.person|B-noun.group	samfund	NC:sdun:--:----	
58-41	.	O	.	ZP	

#id=59
#text=Det må i hvert fald være inden for det muliges kunst, at regeringen selv bestemmer sig for at søge Folketingets tilslutning til sin udenrigspolitik.
59-1	Det	O	det	PP:s-un:--:-3n-	
59-2	må	B-verb.cognition|B-verb.emotion|B-verb.phenomenon	måtte	VF:----:sa:----	
59-3	i	O	i	T-:----:--:----	
59-4	hvert	O	hver	PI:s-un:--:----	
59-5	fald	B-noun.communication|B-noun.act|B-noun.artifact|B-noun.cognition|B-noun.location	fald	NC:siun:--:----	
59-6	være	B-verb.TOP|B-verb.social|B-verb.stative	være	VI:----:-a:----	
59-7	inden	O	inden	D-:----:--:u---	
59-8	for	O	for	T-:----:--:----	
59-9	det	O	den	PM:s-un:--:----	
59-10	muliges	O	muliges	XY:----:--:----	
59-11	kunst	B-noun.domain|B-noun.feeling|B-noun.artifact|B-noun.act	kunst	NC:siuc:--:----	
59-12	,	O	,	ZD	
59-13	at	O	at	CS:----:--:----	
59-14	regeringen	B-noun.person	regering	NC:sduc:--:----	
59-15	selv	O	selv	PM:#-u#:--:----	
59-16	bestemmer	B-verb.cognition|B-verb.act	bestemme	VF:----:sa:----	
59-17	sig	O	sig	PP:#-u#:--:-3y-	
59-18	for	O	for	T-:----:--:----	
59-19	at	O	at	UI:----:--:----	
59-20	søge	B-otion|B-verb.act|B-verb.cognition	søge	VI:----:-a:----	
59-21	Folketingets	B-noun.person	folketing	NC:sdgn:--:----	
59-22	tilslutning	B-noun.communication	tilslutning	NC:siuc:--:----	
59-23	til	O	til	T-:----:--:----	
59-24	sin	O	sin	PO:s--c:--:-3ys	
59-25	udenrigspolitik	B-noun.motive	udenrigspolitik	NC:siuc:--:----	
59-26	.	O	.	ZP	

#id=60
#text=Det trængte det også til.
60-1	Det	O	det	PP:s-un:--:-3n-	
60-2	trængte	B-verb.stative|B-verb.emotion|B-verb.phenomenon	trænge	VF:----:ta:----	
60-3	det	O	det	PP:s-un:--:-3n-	
60-4	også	O	også	D-:----:--:u---	
60-5	til	O	til	T-:----:--:----	
60-6	.	O	.	ZP	

#id=61
#text=Kommunerne ville hver for sig skulle opbygge inddrivelsesforvaltninger og kanalisere ressourcer og medarbejdere til opgaven.
61-1	Kommunerne	B-noun.location	kommune	NC:pdu#:--:----	
61-2	ville	B-verb.cognition	ville	VF:----:ta:----	
61-3	hver	O	hver	PI:s-uc:--:----	
61-4	for	O	for	T-:----:--:----	
61-5	sig	O	sig	PP:#-u#:--:-3y-	
61-6	skulle	B-verb.phenomenon	skulle	VF:----:ta:----	
61-7	opbygge	B-verb.phenomenon|B-verb.act	opbygge	VI:----:-a:----	
61-8	inddrivelsesforvaltninger	O	inddrivelsesforvaltning	NC:piu#:--:----	
61-9	og	O	og	CC:----:--:----	
61-10	kanalisere	B-verb.act	kanalisere	VI:----:-a:----	
61-11	ressourcer	B-noun.attribute|B-noun.substance|B-noun.artifact	ressource	NC:piu#:--:----	
61-12	og	O	og	CC:----:--:----	
61-13	medarbejdere	B-noun.person	medarbejder	NC:piu#:--:----	
61-14	til	O	til	T-:----:--:----	
61-15	opgaven	B-noun.communication|B-noun.cognition|B-noun.act	opgave	NC:sduc:--:----	
61-16	.	O	.	ZP	

#id=62
#text=Er det den kurs, som SF's finansordfører vil stå på mål for som den faste kurs for den nye finanspolitik, hvis SF's finansordfører skulle gå hen og blive finansminister?
62-1	Er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
62-2	det	O	det	PP:s-un:--:-3n-	
62-3	den	O	den	PM:s-uc:--:----	
62-4	kurs	B-noun.motive|B-noun.act|B-noun.quantity|B-noun.location|B-noun.feeling|B-noun.event	kurs	NC:siuc:--:----	
62-5	,	O	,	ZD	
62-6	som	O	som	US:----:--:----	
62-7	SF	O	SF	NP:siu#:--:----	
62-8	'	O	'	ZA	
62-9	s	O	@s	MN:sig#:--:----	
62-10	finansordfører	O	finansordfører	NC:siuc:--:----	
62-11	vil	B-verb.cognition	ville	VF:----:sa:----	
62-12	stå	B-verb.stative|B-verb.communication|B-verb.act|B-verb.emotion|B-verb.motion	stå	VI:----:-a:----	
62-13	på	O	på	T-:----:--:----	
62-14	mål	B-noun.communication|B-noun.quantity|B-noun.artifact|B-noun.building|B-noun.location|B-noun.motive	mål	NC:siun:--:----	
62-15	for	O	for	CC:----:--:----	
62-16	som	O	som	US:----:--:----	
62-17	den	O	den	PM:s-uc:--:----	
62-18	faste	B-adj.phys|B-adj.all	fast	AC:sdu#:--:p---	
62-19	kurs	B-noun.motive|B-noun.act|B-noun.quantity|B-noun.location|B-noun.feeling|B-noun.event	kurs	NC:siuc:--:----	
62-20	for	O	for	T-:----:--:----	
62-21	den	O	den	PM:s-uc:--:----	
62-22	nye	B-adj.time	ny	AC:sdu#:--:p---	
62-23	finanspolitik	B-noun.motive	finanspolitik	NC:siuc:--:----	
62-24	,	O	,	ZD	
62-25	hvis	O	hvis	CS:----:--:----	
62-26	SF	O	SF	NP:siu#:--:----	
62-27	'	O	'	ZA	
62-28	s	O	@s	MN:sig#:--:----	
62-29	finansordfører	O	finansordfører	NC:siuc:--:----	
62-30	skulle	B-verb.phenomenon	skulle	VF:----:ta:----	
62-31	gå	B-verb.change|B-verb.motion|B-verb.act|B-verb.stative	gå	VI:----:-a:----	
62-32	hen	O	hen	D-:----:--:u---	
62-33	og	O	og	CC:----:--:----	
62-34	blive	B-verb.motion|B-verb.stative|B-verb.act|B-verb.phenomenon|B-verb.change|B-verb.TOP	blive	VI:----:-a:----	
62-35	finansminister	B-noun.person	finansminister	NC:siuc:--:----	
62-36	?	O	?	ZQ	

#id=63
#text=Jeg finder det bestemt ikke hensigtsmæssigt, at meget syge patienter flyttes mellem sygehusenes intensivafdelinger, og jeg mener også, at vi skal forsøge at begrænse tilfældene så meget som overhovedet muligt.
63-1	Jeg	O	jeg	PP:s-nc:--:-1n-	
63-2	finder	B-verb.phenomenon|B-verb.cognition|B-verb.act|B-verb.motion	finde	VF:----:sa:----	
63-3	det	O	det	PP:s-un:--:-3n-	
63-4	bestemt	B-adj.phys|B-adj.all	bestemt	AD:----:--:p---	
63-5	ikke	O	ikke	D-:----:--:u---	
63-6	hensigtsmæssigt	O	hensigtsmæssig	AC:siun:--:p---	
63-7	,	O	,	ZD	
63-8	at	O	at	CS:----:--:----	
63-9	meget	O	megen	AD:----:--:p---	
63-10	syge	B-adj.phys|B-adj.mental	syg	AC:p#u#:--:p---	
63-11	patienter	B-noun.person	patient	NC:piu#:--:----	
63-12	flyttes	B-verb.motion	flytte	VF:----:sp:----	
63-13	mellem	O	mellem	T-:----:--:----	
63-14	sygehusenes	B-noun.building	sygehus	NC:pdg#:--:----	
63-15	intensivafdelinger	B-noun.artifact	intensivafdeling	NC:piu#:--:----	
63-16	,	O	,	ZD	
63-17	og	O	og	CC:----:--:----	
63-18	jeg	O	jeg	PP:s-nc:--:-1n-	
63-19	mener	B-verb.cognition|B-verb.communication	mene	VF:----:sa:----	
63-20	også	O	også	D-:----:--:u---	
63-21	,	O	,	ZD	
63-22	at	O	at	CS:----:--:----	
63-23	vi	O	vi	PP:p-nc:--:-1n-	
63-24	skal	B-verb.motion|B-verb.phenomenon	skulle	VF:----:sa:----	
63-25	forsøge	B-verb.act	forsøge	VI:----:-a:----	
63-26	at	O	at	UI:----:--:----	
63-27	begrænse	B-verb.cognition|B-verb.phenomenon	begrænse	VI:----:-a:----	
63-28	tilfældene	B-noun.act|B-noun.person	tilfælde	NC:pdu#:--:----	
63-29	så	O	så	D-:----:--:u---	
63-30	meget	O	megen	AD:----:--:p---	
63-31	som	O	som	US:----:--:----	
63-32	overhovedet	O	overhovedet	D-:----:--:u---	
63-33	muligt	B-adj.phys	mulig	AC:siun:--:p---	
63-34	.	O	.	ZP	

#id=64
#text=Jeg vil sige det på den måde, at man jo altid kan diskutere, om man kunne have gjort det bedre, men man er jo også nødt til at se på, hvad alternativet er, og det var jeg inde på i ordførertalen.
64-1	Jeg	O	jeg	PP:s-nc:--:-1n-	
64-2	vil	B-verb.cognition	ville	VF:----:sa:----	
64-3	sige	B-verb.cognition|B-verb.communication|B-verb.phenomenon	sige	VI:----:-a:----	
64-4	det	O	det	PP:s-un:--:-3n-	
64-5	på	O	på	T-:----:--:----	
64-6	den	O	den	PM:s-uc:--:----	
64-7	måde	B-noun.motive|B-noun.TOP|B-noun.communication	måde	NC:siuc:--:----	
64-8	,	O	,	ZD	
64-9	at	O	at	CS:----:--:----	
64-10	man	O	man	PI:#-uc:--:----	
64-11	jo	O	jo	D-:----:--:u---	
64-12	altid	O	altid	D-:----:--:u---	
64-13	kan	B-verb.social	kunne	VF:----:sa:----	
64-14	diskutere	B-verb.communication	diskutere	VI:----:-a:----	
64-15	,	O	,	ZD	
64-16	om	O	om	CS:----:--:----	
64-17	man	O	man	PI:#-uc:--:----	
64-18	kunne	B-verb.social	kunne	VF:----:ta:----	
64-19	have	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VI:----:-a:----	
64-20	gjort	B-verb.change|B-verb.act|B-verb.creation|B-verb.phenomenon	gøre	VT:siu#:t-:----	
64-21	det	O	den	PM:s-un:--:----	
64-22	bedre	B-adj.all	god	AC:##u#:--:c---	
64-23	,	O	,	ZD	
64-24	men	O	men	CC:----:--:----	
64-25	man	O	man	PI:#-uc:--:----	
64-26	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
64-27	jo	O	jo	D-:----:--:u---	
64-28	også	O	også	D-:----:--:u---	
64-29	nødt	O	nødt	AC:§§u§:--:p---	
64-30	til	O	til	T-:----:--:----	
64-31	at	O	at	UI:----:--:----	
64-32	se	B-verb.motion|B-verb.communication|B-verb.social|B-verb.cognition|B-verb.act|B-verb.emotion|B-verb.change|B-verb.phenomenon	se	VI:----:-a:----	
64-33	på	O	på	--:--:----	
64-34	,	O	,	ZD	
64-35	hvad	O	hvad	PR:s-u#:--:----	
64-36	alternativet	B-noun.TOP	alternativ	NC:sdun:--:----	
64-37	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
64-38	,	O	,	ZD	
64-39	og	O	og	CC:----:--:----	
64-40	det	O	det	PP:s-un:--:-3n-	
64-41	var	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:ta:----	
64-42	jeg	O	jeg	PP:s-nc:--:-1n-	
64-43	inde	O	inde	D-:----:--:u---	
64-44	på	O	på	T-:----:--:----	
64-45	i	O	i	T-:----:--:----	
64-46	ordførertalen	B-noun.act	ordførertale	NC:sduc:--:----	
64-47	.	O	.	ZP	

#id=65
#text=Derudoversynes vi, at det ville være fantastisk, hvis man kunne indføre en børneombudsmand i hver eneste af Kriminalforsorgens institutioner, altså en konkret person, som ved rigtig meget om børn og hele tiden har fokus på at se fængslet fra et børneperspektiv.
65-1	Derudover	O	derudover	D-:----:--:u---	
65-2	synes	B-verb.stative|B-verb.cognition	syne	VF:----:sp:----	
65-3	vi	O	vi	PP:p-nc:--:-1n-	
65-4	,	O	,	ZD	
65-5	at	O	at	CS:----:--:----	
65-6	det	O	det	PP:s-un:--:-3n-	
65-7	ville	B-verb.cognition	ville	VF:----:ta:----	
65-8	være	B-verb.TOP|B-verb.social|B-verb.stative	være	VI:----:-a:----	
65-9	fantastisk	B-adj.all	fantastisk	AC:siu§:--:p---	
65-10	,	O	,	ZD	
65-11	hvis	O	hvis	CS:----:--:----	
65-12	man	O	man	PI:#-uc:--:----	
65-13	kunne	B-verb.social	kunne	VF:----:ta:----	
65-14	indføre	B-verb.motion|B-verb.cognition|B-verb.phenomenon	indføre	VI:----:-a:----	
65-15	en	O	en	PI:s-uc:--:----	
65-16	børneombudsmand	O	børneombudsmand	NC:siuc:--:----	
65-17	i	O	i	T-:----:--:----	
65-18	hver	O	hver	PI:s-uc:--:----	
65-19	eneste	O	eneste	AC:§§u§:--:p---	
65-20	af	O	af	T-:----:--:----	
65-21	Kriminalforsorgens	B-noun.institution	kriminalforsorg	NC:sdgc:--:----	
65-22	institutioner	B-noun.institution|B-noun.person|B-noun.building|B-noun.cognition	institution	NC:piu#:--:----	
65-23	,	O	,	ZD	
65-24	altså	O	altså	D-:----:--:u---	
65-25	en	O	en	PI:s-uc:--:----	
65-26	konkret	B-adj.all	konkret	AC:siu§:--:p---	
65-27	person	B-noun.person	person	NC:siuc:--:----	
65-28	,	O	,	ZD	
65-29	som	O	som	US:----:--:----	
65-30	ved	B-verb.cognition|B-verb.emotion	vide	VF:----:sa:----	
65-31	rigtig	B-adj.phys	rigtig	AD:----:--:p---	
65-32	meget	O	megen	AD:----:--:p---	
65-33	om	O	om	T-:----:--:----	
65-34	børn	B-noun.person	barn	NC:piu#:--:----	
65-35	og	O	og	CC:----:--:----	
65-36	hele	B-adj.phys	hel	AC:sdu#:--:p---	
65-37	tiden	B-noun.communication|B-noun.time|B-noun.attribute|B-noun.quantity|B-noun.motive|B-noun.TOP	tid	NC:sduc:--:----	
65-38	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
65-39	fokus	B-noun.phenomenon|B-noun.location	fokus	NC:siuc:--:----	
65-40	på	O	på	T-:----:--:----	
65-41	at	O	at	UI:----:--:----	
65-42	se	B-verb.motion|B-verb.communication|B-verb.social|B-verb.cognition|B-verb.act|B-verb.emotion|B-verb.change|B-verb.phenomenon	se	VI:----:-a:----	
65-43	fængslet	B-noun.cognition|B-noun.building	fængsel	NC:sdun:--:----	
65-44	fra	O	fra	T-:----:--:----	
65-45	et	O	en	PI:s-un:--:----	
65-46	børneperspektiv	O	børneperspektiv	NC:siun:--:----	
65-47	.	O	.	ZP	

#id=66
#text=Tak.
66-1	Tak	B-noun.object|B-noun.act|B-noun.quantity|B-noun.body	tak	NC:siuc:--:----	
66-2	.	O	.	ZP	

#id=67
#text=Detfår mig så til at vende tilbage til, at skattereformen efter min mening ikke er socialt afbalanceret.
67-1	Det	O	det	PP:s-un:--:-3n-	
67-2	får	B-verb.change|B-verb.phenomenon|B-verb.act|B-verb.possession	få	VF:----:sa:----	
67-3	mig	O	jeg	PP:s-uc:--:-1#-	
67-4	så	O	så	D-:----:--:u---	
67-5	til	O	til	T-:----:--:----	
67-6	at	O	at	UI:----:--:----	
67-7	vende	B-verb.change|B-verb.creation|B-verb.motion|B-verb.act|B-verb.stative	vende	VI:----:-a:----	
67-8	tilbage	O	tilbage	D-:----:--:u---	
67-9	til	O	til	T-:----:--:----	
67-10	,	O	,	ZD	
67-11	at	O	at	CS:----:--:----	
67-12	skattereformen	B-noun.act	skattereform	NC:sduc:--:----	
67-13	efter	O	efter	T-:----:--:----	
67-14	min	O	min	PO:s--c:--:-1ns	
67-15	mening	B-noun.cognition|B-noun.feeling	mening	NC:siuc:--:----	
67-16	ikke	O	ikke	D-:----:--:u---	
67-17	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
67-18	socialt	B-adj.social	social	AD:----:--:p---	
67-19	afbalanceret	O	afbalanceret	AC:siu§:--:p---	
67-20	.	O	.	ZP	

#id=68
#text=Bliv væk _ også jer, der er fredelige, jer, der gerne vil ud at kæmpe for en bedre jord, der gerne vil ud at kæmpe klimasagens kamp, der er bekymrede for, at mennesker dør af sult, fordi Jorden bliver overophedet, og at lande går  til, fordi vandstanden stiger.
68-1	Bliv	O	Bliv	XY:----:--:----	
68-2	væk	O	væk	XY:----:--:----	
68-3	_	O	_	XY:----:--:----	
68-4	også	O	også	XY:----:--:----	
68-5	jer	O	jer	XY:----:--:----	
68-6	,	O	,	XY:----:--:----	
68-7	der	O	der	XY:----:--:----	
68-8	er	O	er	XY:----:--:----	
68-9	fredelige	O	fredelige	XY:----:--:----	
68-10	,	O	,	XY:----:--:----	
68-11	jer	O	jer	XY:----:--:----	
68-12	,	O	,	XY:----:--:----	
68-13	der	O	der	XY:----:--:----	
68-14	gerne	O	gerne	XY:----:--:----	
68-15	vil	O	vil	XY:----:--:----	
68-16	ud	O	ud	XY:----:--:----	
68-17	at	O	at	XY:----:--:----	
68-18	kæmpe	O	kæmpe	XY:----:--:----	
68-19	for	O	for	XY:----:--:----	
68-20	en	O	en	XY:----:--:----	
68-21	bedre	O	bedre	XY:----:--:----	
68-22	jord	O	jord	XY:----:--:----	
68-23	,	O	,	XY:----:--:----	
68-24	der	O	der	XY:----:--:----	
68-25	gerne	O	gerne	XY:----:--:----	
68-26	vil	O	vil	XY:----:--:----	
68-27	ud	O	ud	XY:----:--:----	
68-28	at	O	at	XY:----:--:----	
68-29	kæmpe	O	e	XY:----:--:----	
68-30	klimasagens	O	klimasagens	XY:----:--:----	
68-31	kamp	O	kamp	XY:----:--:----	
68-32	,	O	,	XY:----:--:----	
68-33	der	O	der	XY:----:--:----	
68-34	er	O	er	XY:----:--:----	
68-35	bekymrede	O	bekymrede	XY:----:--:----	
68-36	for	O	for	XY:----:--:----	
68-37	,	O	,	XY:----:--:----	
68-38	at	O	at	XY:----:--:----	
68-39	mennesker	O	mennesker	XY:----:--:----	
68-40	dør	O	dør	XY:----:--:----	
68-41	af	O	af	XY:----:--:----	
68-42	sult	O	sult	XY:----:--:----	
68-43	,	O	,	XY:----:--:----	
68-44	fordi	O	fordi	XY:----:--:----	
68-45	Jorden	O	Jorden	XY:----:--:----	
68-46	bliver	O	bliver	XY:----:--:----	
68-47	overophedet	O	overophedet	XY:----:--:----	
68-48	,	O	,	XY:----:--:----	
68-49	og	O	og	XY:----:--:----	
68-50	at	O	at	XY:----:--:----	
68-51	lande	O	lande	XY:----:--:----	
68-52	går	O	går	XY:----:--:----	
68-53	til	O	til	XY:----:--:----	
68-54	,	O	,	XY:----:--:----	
68-55	fordi	O	fordi	CS:----:--:----	
68-56	vandstanden	B-noun.phenomenon	vandstand	NC:sduc:--:----	
68-57	stiger	B-verb.motion|B-verb.phenomenon	stige	VF:----:sa:----	
68-58	.	O	.	ZP	

#id=69
#text=Førstog fremmest tak til udenrigsministeren for et oplysende og præcist svar på forespørgslen, der er udgangspunktet for dagens debat om udviklingen i Bulgarien og Rumænien.
69-1	Først	O	først	D-:----:--:u---	
69-2	og	O	og	CC:----:--:----	
69-3	fremmest	O	fremmest	AC:siu§:--:p---	
69-4	tak	B-noun.object|B-noun.act|B-noun.quantity|B-noun.body	tak	NC:siuc:--:----	
69-5	til	O	til	T-:----:--:----	
69-6	udenrigsministeren	B-noun.person	udenrigsminister	NC:sduc:--:----	
69-7	for	O	for	T-:----:--:----	
69-8	et	O	en	PI:s-un:--:----	
69-9	oplysende	B-verb.change|B-verb.communication	oplyse	VP:##u#:s-:----	
69-10	og	O	og	CC:----:--:----	
69-11	præcist	B-adj.all	præcis	AC:siun:--:p---	
69-12	svar	B-noun.communication|B-noun.person|B-noun.act|B-noun.cognition	svar	NC:siun:--:----	
69-13	på	O	på	T-:----:--:----	
69-14	forespørgslen	B-noun.act	forespørgsel	NC:sduc:--:----	
69-15	,	O	,	ZD	
69-16	der	O	der	US:----:--:----	
69-17	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
69-18	udgangspunktet	B-noun.location	udgangspunkt	NC:sdun:--:----	
69-19	for	O	for	T-:----:--:----	
69-20	dagens	B-noun.time	dag	NC:sdgc:--:----	
69-21	debat	B-noun.act	debat	NC:siuc:--:----	
69-22	om	O	om	T-:----:--:----	
69-23	udviklingen	B-noun.event|B-noun.relation|B-noun.phenomenon|B-noun.act	udvikling	NC:sduc:--:----	
69-24	i	O	i	T-:----:--:----	
69-25	Bulgarien	O	Bulgarien	NP:siu#:--:----	
69-26	og	O	og	CC:----:--:----	
69-27	Rumænien	O	Rumænien	NP:siu#:--:----	
69-28	.	O	.	ZP	

#id=70
#text=I vores retssystem er der helt særlige regler, og der skal vi og vil vi ikke bøje os.
70-1	I	O	i	T-:----:--:----	
70-2	vores	O	vores	PO:#--#:--:-1np	
70-3	retssystem	B-noun.motive	retssystem	NC:siun:--:----	
70-4	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
70-5	der	O	der	US:----:--:----	
70-6	helt	B-adj.phys	hel	AD:----:--:p---	
70-7	særlige	B-adj.all	særlig	AC:p#u#:--:p---	
70-8	regler	B-noun.cognition|B-noun.TOP	regel	NC:piu#:--:----	
70-9	,	O	,	ZD	
70-10	og	O	og	CC:----:--:----	
70-11	der	O	der	US:----:--:----	
70-12	skal	B-verb.motion|B-verb.phenomenon	skulle	VF:----:sa:----	
70-13	vi	O	vi	PP:p-nc:--:-1n-	
70-14	og	O	og	D-:----:--:u---	
70-15	vil	B-verb.cognition	ville	VF:----:sa:----	
70-16	vi	O	vi	PP:p-nc:--:-1n-	
70-17	ikke	O	ikke	D-:----:--:u---	
70-18	bøje	B-verb.motion|B-verb.act|B-verb.cognition	bøje	VI:----:-a:----	
70-19	os	O	vi	PP:p-uc:--:-1#-	
70-20	.	O	.	ZP	

#id=71
#text=Men det er også et område, som vi fra Dansk Folkepartis side holder meget øje med, og hvis det viser sig, at kommunerne også der begynder at tage helt urimelige priser, hvilket vi f.eks. har set med hensyn til ældremaden i Egedal Kommune, så er det også noget, vi vil tage fat i.
71-1	Men	O	men	CC:----:--:----	
71-2	det	O	det	PP:s-un:--:-3n-	
71-3	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
71-4	også	O	også	D-:----:--:u---	
71-5	et	O	en	PI:s-un:--:----	
71-6	område	B-noun.cognition|B-noun.TOP|B-noun.location	område	NC:siun:--:----	
71-7	,	O	,	ZD	
71-8	som	O	som	US:----:--:----	
71-9	vi	O	vi	PP:p-nc:--:-1n-	
71-10	fra	O	fra	T-:----:--:----	
71-11	Dansk	B-adj.social|B-adj.phys	dansk	AC:siu§:--:p---	
71-12	Folkepartis	B-noun.person	folkeparti	NC:sign:--:----	
71-13	side	B-noun.communication|B-noun.cognition|B-noun.person|B-noun.attribute|B-noun.location|B-noun.object|B-noun.motive	side	NC:siuc:--:----	
71-14	holder	B-verb.motion|B-verb.act|B-verb.communication|B-verb.social|B-verb.cognition|B-verb.phenomenon	holde	VF:----:sa:----	
71-15	meget	O	megen	AC:siu§:--:p---	
71-16	øje	B-noun.body|B-noun.phenomenon|B-noun.artifact	øje	NC:siun:--:----	
71-17	med	O	med	T-:----:--:----	
71-18	,	O	,	ZD	
71-19	og	O	og	CC:----:--:----	
71-20	hvis	O	hvis	CS:----:--:----	
71-21	det	O	det	PP:s-un:--:-3n-	
71-22	viser	B-verb.act|B-verb.communication|B-verb.social	vise	VF:----:sa:----	
71-23	sig	O	sig	PP:#-u#:--:-3y-	
71-24	,	O	,	ZD	
71-25	at	O	at	CS:----:--:----	
71-26	kommunerne	B-noun.location	kommune	NC:pdu#:--:----	
71-27	også	O	også	D-:----:--:u---	
71-28	der	O	der	US:----:--:----	
71-29	begynder	B-verb.social|B-verb.communication|B-verb.act	begynde	VF:----:sa:----	
71-30	at	O	at	UI:----:--:----	
71-31	tage	B-verb.possession|B-verb.social|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.motion	tage	VI:----:-a:----	
71-32	helt	B-adj.phys	hel	AD:----:--:p---	
71-33	urimelige	B-adj.all	urimelig	AC:p#u#:--:p---	
71-34	priser	B-noun.quantity|B-noun.vehicle|B-noun.group|B-noun.artifact	pris	NC:piu#:--:----	
71-35	,	O	,	ZD	
71-36	hvilket	O	hvilket	XY:----:--:----	
71-37	vi	O	VI	LC:--u-:--:----	
71-38	f	O	f	XS:----:--:----	
71-39	.	O	.	ZP	
71-40	eks	B-noun.person	eksempel	NC:siun:--:----	
71-41	.	O	.	ZP	
71-42	har	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:sa:----	
71-43	set	B-verb.change|B-verb.emotion|B-verb.cognition|B-verb.act|B-verb.phenomenon	se	VT:siu#:t-:----	
71-44	med	O	med	T-:----:--:----	
71-45	hensyn	B-noun.cognition	hensyn	NC:siun:--:----	
71-46	til	O	til	T-:----:--:----	
71-47	ældremaden	O	ældremad	NC:sduc:--:----	
71-48	i	O	i	T-:----:--:----	
71-49	Egedal	O	Egedal	NP:siu#:--:----	
71-50	Kommune	B-noun.location	kommune	NC:siuc:--:----	
71-51	,	O	,	ZD	
71-52	så	O	så	D-:----:--:u---	
71-53	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
71-54	det	O	det	PP:s-un:--:-3n-	
71-55	også	O	også	D-:----:--:u---	
71-56	noget	O	nogen	PI:s-un:--:----	
71-57	,	O	,	ZD	
71-58	vi	O	vi	PP:p-nc:--:-1n-	
71-59	vil	B-verb.cognition	ville	VF:----:sa:----	
71-60	tage	B-verb.possession|B-verb.social|B-verb.cognition|B-verb.act|B-verb.creation|B-verb.change|B-verb.motion	tage	VI:----:-a:----	
71-61	fat	O	fat	D-:----:--:u---	
71-62	i	O	i	T-:----:--:----	
71-63	.	O	.	ZP	

#id=72
#text=Villy Søvndals hukommelse er uendelig kort i den her sammenhæng.
72-1	Villy	O	Villy	NP:siu#:--:----	
72-2	Søvndals	O	Søvndals	NP:sig#:--:----	
72-3	hukommelse	B-noun.body|B-noun.feeling|B-noun.artifact	hukommelse	NC:siuc:--:----	
72-4	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
72-5	uendelig	B-adj.phys	uendelig	AD:----:--:p---	
72-6	kort	B-adj.time|B-adj.phys	kort	AC:siu§:--:p---	
72-7	i	O	i	T-:----:--:----	
72-8	den	O	den	PP:s-uc:--:-3n-	
72-9	her	O	her	D-:----:--:u---	
72-10	sammenhæng	B-noun.relation|B-noun.communication	sammenhæng	NC:siuc:--:----	
72-11	.	O	.	ZP	

#id=73
